LootEventId,Timestamp,TerritoryTypeId,ContentId,LootEventTypeName,ItemId,ItemName,IsHQ,PlayerName,Roll
69304092-a237-4bbf-b820-2ee08cbcb166,1649246611330,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
66a8b66f-c2aa-4617-94e4-e2b524e2c78e,1649246747569,975,778,Obtain,33776,未鉴定的推进失传碎晶,False,十六五夜,摩杜纳,0
b93e8b8d-853c-4a9f-905d-ddd01a09f12c,1649248619660,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
d352de37-6f23-4911-b8eb-1186c4793dea,1649248619660,975,778,Obtain,33886,博兹雅古灵银币,False,十六五夜,摩杜纳,0
9ed02ade-6cdf-4293-918a-4d0f9b31261f,1649248619675,975,778,Obtain,33758,超小型弹簧,False,十六五夜,摩杜纳,0
d0c1d7fd-b56e-4cde-83c0-9d8ec9155436,1649248619676,975,778,Obtain,33758,超小型弹簧,False,十六五夜,摩杜纳,0
76d3e2f9-bb7b-4084-8655-6b02e5c59d61,1649248914344,975,778,Obtain,30893,未鉴定的祝福失传碎晶,False,十六五夜,摩杜纳,0
222b7d2b-9a2a-4add-80f7-76767edc8ab7,1649251276421,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
6baa67d2-4049-46c6-81c2-47fa6b2979cb,1649251814122,975,778,Obtain,33776,未鉴定的推进失传碎晶,False,十六五夜,摩杜纳,0
f99bc9c7-68fa-49d5-82fb-674affa6b70a,1649254650173,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
cf34f8eb-29ab-4371-8785-1a3a5659ffa1,1649256017746,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
7d2bc8cb-0577-424a-8f02-486aa3e5f454,1649256073584,975,778,Obtain,30893,未鉴定的祝福失传碎晶,False,十六五夜,摩杜纳,0
2c024c28-0f6e-408f-b8dd-2135c1127ef3,1649256234710,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
6cdce2d1-3e34-4d4a-bd57-f297d0a827b0,1649256604277,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
cb0bdd12-fb4c-4736-bd2b-cc94a5f36c38,1649321874900,986,784,Add,34833,终迹治愈耳坠,False,,,0
a3f2de20-6c08-471a-b0bb-8a092cecd81f,1649321876180,986,784,Cast,34833,终迹治愈耳坠,False,十六五夜,摩杜纳,0
cf5763e9-3377-4cef-9a39-74f9a6146ef7,1649321878214,986,784,Cast,34833,终迹治愈耳坠,False,衛宮切嗣,摩杜纳,0
3676d396-87cb-4422-8e4d-6e8b5f0e1cce,1649321887912,986,784,Cast,34833,终迹治愈耳坠,False,八重芷月,静语庄园,0
a5613ba6-6051-4716-aaec-317b980c6f13,1649321960085,986,784,Obtain,33929,咏唱魔晶石玖型,False,米斯蒂斯加,摩杜纳,0
51cb78c1-1505-4b64-9b13-5c41161c3765,1649321966700,986,784,Cast,34833,终迹治愈耳坠,False,米斯蒂斯加,摩杜纳,0
b565420c-4974-47a8-8d0c-e920c89d4d76,1649321966721,986,784,Need,34833,终迹治愈耳坠,False,十六五夜,摩杜纳,76
5f457e40-a00d-4165-9b45-3023c0ca882c,1649321966722,986,784,Obtain,34833,终迹治愈耳坠,False,十六五夜,摩杜纳,0
6211d1b9-be7e-4185-ba3c-776f3846474a,1649322031003,986,784,Obtain,33921,刚柔魔晶石玖型,False,十六五夜,摩杜纳,0
1abd49a6-bebb-4b5a-9141-aa17132d6855,1649322032137,986,784,Add,34843,终迹治愈手环,False,,,0
7c303868-892b-4038-86f6-66af1c87b76a,1649322036104,986,784,Cast,34843,终迹治愈手环,False,八重芷月,静语庄园,0
21557aaa-8876-44f9-a84d-e7c32f8edbc7,1649322044004,986,784,Cast,34843,终迹治愈手环,False,十六五夜,摩杜纳,0
dd3a135f-ac29-49b1-80c3-b13741c0b5a0,1649322182161,986,784,Add,34841,终迹强攻手环,False,,,0
c52dc8c8-337d-4580-afcf-27eab9422ff0,1649322182178,986,784,Obtain,33928,战技魔晶石玖型,False,八重芷月,静语庄园,0
cb07c8fd-4abb-403b-b10d-771efed733b0,1649322183210,986,784,Cast,34843,终迹治愈手环,False,衛宮切嗣,摩杜纳,0
8afffc5e-f45d-4ebd-b5d2-4dadd0772f49,1649322184295,986,784,Cast,34841,终迹强攻手环,False,衛宮切嗣,摩杜纳,0
63965ee3-5d90-49cd-9afa-0704b62d0ea6,1649322184810,986,784,Cast,34841,终迹强攻手环,False,十六五夜,摩杜纳,0
412a70cc-dd60-440e-9f26-edda3dd66ba8,1649322194711,986,784,Cast,34841,终迹强攻手环,False,八重芷月,静语庄园,0
da2ed22b-c059-490f-8b68-9c8b4738f974,1649322196062,986,784,Cast,34843,终迹治愈手环,False,米斯蒂斯加,摩杜纳,0
09a24ecf-a41a-4f19-bf3d-0513866c6e82,1649322196062,986,784,Need,34843,终迹治愈手环,False,十六五夜,摩杜纳,38
6f7df3cd-9144-4d5f-bd7d-6751bb83497b,1649322196062,986,784,Obtain,34843,终迹治愈手环,False,十六五夜,摩杜纳,0
02ab8780-d247-4824-8c48-1564731088b7,1649322197395,986,784,Cast,34841,终迹强攻手环,False,米斯蒂斯加,摩杜纳,0
67a1bcaf-6de7-4bfe-aee0-bf6ba2f3f083,1649322197397,986,784,Greed,34841,终迹强攻手环,False,八重芷月,静语庄园,51
d75d2500-ab93-49b2-b56c-5ef9fc8f6e9c,1649322197397,986,784,Greed,34841,终迹强攻手环,False,十六五夜,摩杜纳,50
f07cc794-1dea-486d-b6f8-97268354590d,1649322197398,986,784,Greed,34841,终迹强攻手环,False,衛宮切嗣,摩杜纳,90
fd9e3d90-6789-41e8-92ee-d348e85931ae,1649322197398,986,784,Obtain,34841,终迹强攻手环,False,衛宮切嗣,摩杜纳,0
203bd855-eea9-416f-a465-a65e234677bd,1649322271249,986,784,Add,34831,终迹强攻耳坠,False,,,0
bed0243f-1fae-4dea-8b88-60497db5e2c7,1649322271249,986,784,Obtain,33918,神眼魔晶石玖型,False,十六五夜,摩杜纳,0
3146291e-a02e-4484-ba6d-e4feecd6ec1e,1649322271632,986,784,Obtain,33917,信力魔晶石玖型,False,十六五夜,摩杜纳,0
b2b2e0f3-3fb7-4bf8-9689-c04bc2ec3460,1649322271633,986,784,Obtain,33920,雄略魔晶石玖型,False,十六五夜,摩杜纳,0
1b1273ad-072c-49bb-b278-02a581fcce89,1649322273033,986,784,Cast,34831,终迹强攻耳坠,False,十六五夜,摩杜纳,0
efd42611-0503-4fae-864e-f8a894f93a7a,1649322336702,986,784,Add,34847,终迹精准指环,False,,,0
43d2fdaf-ca2b-4b44-9329-9e9600aac25c,1649322336702,986,784,Obtain,33919,武略魔晶石玖型,False,米斯蒂斯加,摩杜纳,0
2d7aa087-9faf-48d1-b680-be700a37fa63,1649322338968,986,784,Cast,34831,终迹强攻耳坠,False,八重芷月,静语庄园,0
4516b0e1-628e-4397-ada9-0e73071e2e40,1649322339136,986,784,Cast,34847,终迹精准指环,False,米斯蒂斯加,摩杜纳,0
0b97c5b8-487b-48f0-b99f-4328cbddc6ac,1649322340852,986,784,Cast,34831,终迹强攻耳坠,False,米斯蒂斯加,摩杜纳,0
cfda97d7-fdba-4807-bc02-c99a44efa38f,1649322340953,986,784,Cast,34847,终迹精准指环,False,十六五夜,摩杜纳,0
86f4b7fe-7e71-4019-8364-768aa2a7344a,1649322342985,986,784,Cast,34847,终迹精准指环,False,八重芷月,静语庄园,0
329d7fd0-5bfa-4cc9-8714-fcba30dc8488,1649322595481,986,784,Add,34831,终迹强攻耳坠,False,,,0
c727c2a5-75a2-411c-ab9d-fcbd1da27d92,1649322598017,986,784,Cast,34847,终迹精准指环,False,衛宮切嗣,摩杜纳,0
b5282a36-1ef1-45cb-8407-6eaa4c751a3a,1649322598017,986,784,Greed,34847,终迹精准指环,False,十六五夜,摩杜纳,22
b221cacb-472d-4a0c-bd56-390143b6450d,1649322598017,986,784,Greed,34847,终迹精准指环,False,衛宮切嗣,摩杜纳,29
b0fd0034-af56-4afd-847b-183c36b855a2,1649322598017,986,784,Obtain,34847,终迹精准指环,False,衛宮切嗣,摩杜纳,0
d8174315-0430-4a47-a700-b7415f0ed12a,1649322598680,986,784,Cast,34831,终迹强攻耳坠,False,米斯蒂斯加,摩杜纳,0
4cba22d5-7ca1-446d-89de-e58ec82f7123,1649322598813,986,784,Cast,34831,终迹强攻耳坠,False,八重芷月,静语庄园,0
2d1240b3-938f-42a3-958f-2b20fbc85fb6,1649322599214,986,784,Cast,34831,终迹强攻耳坠,False,衛宮切嗣,摩杜纳,0
2b8e8f70-cafd-43db-ac21-bcb578630e61,1649322599847,986,784,Cast,34831,终迹强攻耳坠,False,十六五夜,摩杜纳,0
0a5c1511-c208-4ac1-a9c6-9d3c3345be64,1649322599847,986,784,Greed,34831,终迹强攻耳坠,False,八重芷月,静语庄园,35
37c93196-3c3f-432d-abdb-2bca733f7c63,1649322599848,986,784,Greed,34831,终迹强攻耳坠,False,衛宮切嗣,摩杜纳,36
3ee34641-88de-40ec-8507-0b205b4895b5,1649322599848,986,784,Obtain,34831,终迹强攻耳坠,False,衛宮切嗣,摩杜纳,0
49c1be72-09e7-4155-827a-b2c50cc75be6,1649323336983,970,789,Add,34524,波洛伽咏咒手环,False,,,0
77fdacfb-dd5b-4943-a196-7508b6f8bfd1,1649323336983,970,789,Add,34489,波洛伽强袭浅口鞋,False,,,0
4e12a0b8-69b8-463d-b635-cab0d56b9ecd,1649323338333,970,789,Cast,34524,波洛伽咏咒手环,False,十六五夜,摩杜纳,0
a4eab047-933f-4259-a83d-0b448fe6a008,1649323339383,970,789,Cast,34489,波洛伽强袭浅口鞋,False,十六五夜,摩杜纳,0
7d3ff9f1-42fb-4fd5-8148-55b1f16a9885,1649323340550,970,789,Cast,34524,波洛伽咏咒手环,False,衛宮切嗣,摩杜纳,0
c0dcfeb9-6803-4723-be50-f47bfa30e2eb,1649323341717,970,789,Cast,34489,波洛伽强袭浅口鞋,False,衛宮切嗣,摩杜纳,0
41f03bb2-d693-4e68-b836-6d9f4e99b85e,1649323342650,970,789,Cast,34524,波洛伽咏咒手环,False,浮花蕊尽,延夏,0
6a9b5321-e9b6-4944-b26c-bc7fa29a3fd0,1649323345550,970,789,Cast,34489,波洛伽强袭浅口鞋,False,浮花蕊尽,延夏,0
b4f13e57-4f6d-4f48-afca-56f0e097a2f1,1649323530843,970,789,Add,34525,波洛伽御敌指环,False,,,0
3f9864f9-021a-4e6f-8e45-f8f3c80e420d,1649323534626,970,789,Cast,34525,波洛伽御敌指环,False,浮花蕊尽,延夏,0
a27828a1-695d-47d1-812c-e62cb9f6be3f,1649323662166,970,789,Add,34517,波洛伽精准项环,False,,,0
738d31d7-17ae-4d7a-8f10-6d0363e7adff,1649323663800,970,789,Cast,34525,波洛伽御敌指环,False,十六五夜,摩杜纳,0
5eb444c1-47ae-4073-9254-76cd335da242,1649323663800,970,789,Cast,34517,波洛伽精准项环,False,十六五夜,摩杜纳,0
a6b40e9f-3638-4bb4-ba0c-cdeeece5c71c,1649323857891,970,789,Add,34516,波洛伽强攻项环,False,,,0
968ac32a-7bfe-42ba-a140-7deecad0195d,1649323857908,970,789,Add,34482,波洛伽制敌臂甲,False,,,0
5119ba58-f717-44de-9b47-3ad0697c69fc,1649323859326,970,789,Cast,34517,波洛伽精准项环,False,衛宮切嗣,摩杜纳,0
9d7b6847-eba0-4748-896a-4d21b6342604,1649323865713,970,789,Cast,34517,波洛伽精准项环,False,浮花蕊尽,延夏,0
202492e7-2ffc-4275-9000-4d32e5cd67e0,1649323868042,970,789,Cast,34516,波洛伽强攻项环,False,浮花蕊尽,延夏,0
f66c64e0-28e0-4279-8194-9a0ad2481898,1649323869809,970,789,Cast,34482,波洛伽制敌臂甲,False,浮花蕊尽,延夏,0
12bafa4d-7beb-4e7f-a375-995bcfcb79d5,1649323881376,970,789,Cast,34516,波洛伽强攻项环,False,衛宮切嗣,摩杜纳,0
1f219ac0-9186-4aba-833d-f77965580547,1649323883359,970,789,Cast,34482,波洛伽制敌臂甲,False,衛宮切嗣,摩杜纳,0
f44a47f8-9f0a-45f7-80b8-7f6a1b2d9c01,1649323965063,970,789,Add,34523,波洛伽治愈手环,False,,,0
00edd9b4-d7a5-4761-8646-9789d79f9242,1649323965080,970,789,Add,34476,波洛伽御敌短衣,False,,,0
7ed07f54-a08b-493e-b65b-d8da39260567,1649323967064,970,789,Cast,34523,波洛伽治愈手环,False,衛宮切嗣,摩杜纳,0
af930940-6f0b-4589-a892-b33b4bbb268b,1649323968747,970,789,Cast,34476,波洛伽御敌短衣,False,衛宮切嗣,摩杜纳,0
4a20b3a8-e251-46cc-8c2d-2824a681e04b,1649323969781,970,789,Cast,34476,波洛伽御敌短衣,False,浮花蕊尽,延夏,0
e6a53b1b-ecc4-4bdd-a833-bc18b90eaa8e,1649323975114,970,789,Cast,34523,波洛伽治愈手环,False,浮花蕊尽,延夏,0
1ab9492e-011d-4b41-9310-2c9cbd3fb041,1649323975481,970,789,Cast,34516,波洛伽强攻项环,False,柴田野,延夏,0
5a4a9d15-a341-44f9-b4ef-45aa548e7b07,1649323976798,970,789,Cast,34482,波洛伽制敌臂甲,False,柴田野,延夏,0
469daff3-31f5-47b5-a854-f4f25db14d16,1649323978298,970,789,Cast,34523,波洛伽治愈手环,False,柴田野,延夏,0
b5486ee6-6091-4ac7-b870-4f4265f3d6e2,1649323979515,970,789,Cast,34476,波洛伽御敌短衣,False,柴田野,延夏,0
5377dd94-dc99-4303-8dab-c701cf3eebd0,1649324075119,970,789,Add,34517,波洛伽精准项环,False,,,0
a1669fe0-294d-4c91-9e45-f0e47c0f5779,1649324075119,970,789,Add,34470,波洛伽枪刃,False,,,0
42032b61-546d-494e-b7bd-a6f536868131,1649324080336,970,789,Cast,34516,波洛伽强攻项环,False,十六五夜,摩杜纳,0
ee12a5e5-15a6-4baf-84ca-4f5e5ff86b89,1649324080336,970,789,Cast,34482,波洛伽制敌臂甲,False,十六五夜,摩杜纳,0
53957920-c8f3-4b52-8c49-14c502ba66f6,1649324080336,970,789,Cast,34523,波洛伽治愈手环,False,十六五夜,摩杜纳,0
d3469de5-870a-464c-89aa-7c2eaacea5fb,1649324080336,970,789,Cast,34476,波洛伽御敌短衣,False,十六五夜,摩杜纳,0
08ef9691-8465-47b0-bd63-5a6c4b0d9292,1649324080336,970,789,Cast,34517,波洛伽精准项环,False,十六五夜,摩杜纳,0
3441c90c-665e-4b96-820f-2ad75f48465d,1649324080336,970,789,Cast,34470,波洛伽枪刃,False,十六五夜,摩杜纳,0
11eef8c5-9d33-4389-8926-4ecb9cf2c956,1649324080337,970,789,Need,34523,波洛伽治愈手环,False,柴田野,延夏,36
8bc9e9c3-9842-4977-8816-e5e3835ff203,1649324080337,970,789,Obtain,34523,波洛伽治愈手环,False,柴田野,延夏,0
875ac6b2-1d19-4aff-a567-aae239dc5462,1649324080337,970,789,Need,34476,波洛伽御敌短衣,False,浮花蕊尽,延夏,91
8edc7752-ed8c-4536-877d-cabf20b35f93,1649324080353,970,789,Obtain,34476,波洛伽御敌短衣,False,浮花蕊尽,延夏,0
8769e544-14ff-4754-8533-b6a9ca03177d,1649324080353,970,789,Greed,34516,波洛伽强攻项环,False,十六五夜,摩杜纳,37
80fac5da-7875-4839-a0e3-5a25fe42d996,1649324080353,970,789,Greed,34516,波洛伽强攻项环,False,衛宮切嗣,摩杜纳,57
c3ebe2f8-f7b8-4746-8bee-8914f5e8ae38,1649324080353,970,789,Obtain,34516,波洛伽强攻项环,False,衛宮切嗣,摩杜纳,0
afc20f5e-bfbe-45fa-903b-e8301fbe0ea2,1649324080353,970,789,Greed,34482,波洛伽制敌臂甲,False,十六五夜,摩杜纳,69
3a02978c-5029-43ce-9899-249ab3b2fbdf,1649324080353,970,789,Greed,34482,波洛伽制敌臂甲,False,衛宮切嗣,摩杜纳,89
678fe0d0-26da-4c8b-b4a5-25b78d625cc6,1649324080353,970,789,Obtain,34482,波洛伽制敌臂甲,False,衛宮切嗣,摩杜纳,0
68ede428-672c-4362-925f-f15a10c39028,1649324081136,970,789,Cast,34470,波洛伽枪刃,False,衛宮切嗣,摩杜纳,0
39ed2bba-eb02-46fb-8d56-2eed686f9d66,1649324082120,970,789,Cast,34517,波洛伽精准项环,False,衛宮切嗣,摩杜纳,0
5e90e556-f88f-4725-a51e-aed8f0f3795f,1649324087169,970,789,Cast,34517,波洛伽精准项环,False,浮花蕊尽,延夏,0
c7a5135e-1dc9-4b14-802c-ec226fa5666c,1649324090236,970,789,Cast,34470,波洛伽枪刃,False,浮花蕊尽,延夏,0
6f57d94b-36d3-4276-b3ce-6b4d40ec7d23,1649324336504,970,789,Obtain,34507,波洛伽咏咒半指手套,False,十六五夜,摩杜纳,0
cc36636b-c530-41c1-84be-bf878cab943c,1649324345398,970,789,Add,34506,波洛伽咏咒坎肩,False,,,0
ce003a3e-d402-4eb2-91aa-8c3b20b3b9dd,1649324345399,970,789,Add,34469,波洛伽小剑,False,,,0
236e0672-6f3e-451b-97b2-94aa2e2a838c,1649324346732,970,789,Cast,34506,波洛伽咏咒坎肩,False,十六五夜,摩杜纳,0
90edcc36-2015-4c26-8386-73c1855b6c75,1649324346733,970,789,Cast,34469,波洛伽小剑,False,十六五夜,摩杜纳,0
a99bc351-4159-4e23-94d6-0eadbfa08eb4,1649324347382,970,789,Cast,34506,波洛伽咏咒坎肩,False,衛宮切嗣,摩杜纳,0
b6defc72-1268-4b68-89a7-dab6267beaab,1649324348382,970,789,Cast,34469,波洛伽小剑,False,衛宮切嗣,摩杜纳,0
4b53e005-a1eb-4059-b6c6-7811cbae218f,1649324350749,970,789,Greed,34517,波洛伽精准项环,False,十六五夜,摩杜纳,35
b064aba6-33fc-47e9-952b-261a6fe8607e,1649324350767,970,789,Obtain,34517,波洛伽精准项环,False,十六五夜,摩杜纳,0
50c717a2-12cc-47ca-86a9-5245e47e07ed,1649324350783,970,789,Greed,34470,波洛伽枪刃,False,十六五夜,摩杜纳,46
fb20edfa-9b5e-4ad3-b382-8d98df253e73,1649324350783,970,789,Greed,34470,波洛伽枪刃,False,衛宮切嗣,摩杜纳,86
71af51b8-6ed8-4f8a-9904-b0e38da710bf,1649324350783,970,789,Obtain,34470,波洛伽枪刃,False,衛宮切嗣,摩杜纳,0
31092525-1a29-4fc2-b5a4-2c2d2f828b24,1649324363516,970,789,Cast,34506,波洛伽咏咒坎肩,False,浮花蕊尽,延夏,0
b3bb633f-b415-4de9-a000-7c5766adc411,1649324363517,970,789,Need,34506,波洛伽咏咒坎肩,False,十六五夜,摩杜纳,74
7cfc2ee7-b5df-4462-b20f-75ba8eaa2dfa,1649324363517,970,789,Obtain,34506,波洛伽咏咒坎肩,False,十六五夜,摩杜纳,0
97840d7f-f2c2-46d0-8c49-cfad14d68907,1649324365216,970,789,Cast,34469,波洛伽小剑,False,浮花蕊尽,延夏,0
2e51ead5-434c-4c44-9ef0-f796b60ecfab,1649324365216,970,789,Greed,34469,波洛伽小剑,False,十六五夜,摩杜纳,72
650ab998-4cc2-4071-85e1-5224e301c57c,1649324365217,970,789,Obtain,34469,波洛伽小剑,False,十六五夜,摩杜纳,0
12719667-bdb8-43d4-9804-854ed3eb0b6a,1649325214882,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
1893deae-cac2-4351-8861-7a760b6198f0,1649325214900,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
683fc800-0d61-4b9e-846f-5a9422a752fd,1649325214900,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
b0a17f03-7b87-454a-b7bd-54f44632fe96,1649325720491,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
358b20d1-6a56-4faf-9697-39defd2384e4,1649325720516,975,778,Obtain,33758,超小型弹簧,False,十六五夜,摩杜纳,0
bab5d865-e6a2-4977-b6b7-8ce6d5b7a720,1649325720516,975,778,Obtain,33758,超小型弹簧,False,十六五夜,摩杜纳,0
3ede8418-41ff-47c5-b7bb-330aa471a612,1649326066577,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
6c96b80a-f0bd-4fcb-8d45-27c79dac150b,1649326066592,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
e28b200e-2948-416e-b3d1-7aa93321ba62,1649326066592,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
ebb1cff7-732e-41d6-9466-3cd30a451b86,1649327070838,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
69b6edff-8ba1-42b7-a1f0-b6a21db061ff,1649327070838,975,778,Obtain,33775,未鉴定的结实失传碎晶,False,十六五夜,摩杜纳,0
75215035-4240-45a8-a33e-7ec5a9f0598c,1649327070884,975,778,Obtain,33764,粗暴的记忆晶块,False,十六五夜,摩杜纳,0
81fe841f-c7a5-4633-bc83-ab59dc15b4cf,1649327070884,975,778,Obtain,33764,粗暴的记忆晶块,False,十六五夜,摩杜纳,0
e2023249-e249-4a57-b331-5c2883c0a2ab,1649327250113,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
5354d5a9-7b94-4682-87c2-9873fe2e8437,1649329433173,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
3b787df7-4f52-434e-8b87-07eb4be6a82e,1649329440395,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
54c08137-3173-439d-9a44-6b3c2d930681,1649331140128,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
c0c068c0-854e-401d-9c04-287da214332c,1649331140143,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
a19bb6eb-95c5-46cd-bd0b-ac6a75c9a592,1649331140143,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
172e8340-a1fd-4772-87b6-9d5129a213eb,1649331573992,975,778,Obtain,33797,高原上锁的宝箱,False,十六五夜,摩杜纳,0
2abdd76a-ed87-4064-a836-cf7740a780c9,1649331574008,975,778,Obtain,33796,博兹雅古白金币,False,十六五夜,摩杜纳,0
993a6ac2-86ae-4630-9f55-13e14bb42bd0,1649331574008,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
10f54961-0542-4ddb-b316-b1c85c5766bf,1649331574008,975,778,Obtain,33760,激战的战斗记录：第二集,False,十六五夜,摩杜纳,0
bf58f69c-0c91-462b-a5c5-34627477707b,1649332003187,975,778,Obtain,33774,未鉴定的死守失传碎晶,False,十六五夜,摩杜纳,0
d96c98e7-4b03-4dd2-8db7-5fb042d58c10,1649333399185,821,649,Add,25906,孚布特精准手铠,False,,,0
77e1ab6e-f048-4aac-b99a-035ee99351be,1649333399201,821,649,Add,25893,孚布特制敌短衣,False,,,0
df66f61b-2d6d-4f90-9bd2-3813f1adcd9b,1649333400502,821,649,Cast,25906,孚布特精准手铠,False,Cross罒,柔风海湾,0
8bf96e92-ec38-4c70-b03f-6c91079aff50,1649333401851,821,649,Cast,25893,孚布特制敌短衣,False,Cross罒,柔风海湾,0
0aa27b4d-e9c7-4279-8d3e-e9d3522523f7,1649333404219,821,649,Cast,25893,孚布特制敌短衣,False,Puera,海猫茶屋,0
6ccbf3e5-d537-4bc8-91fa-ea79e2974f72,1649333407102,821,649,Cast,25906,孚布特精准手铠,False,Puera,海猫茶屋,0
0ab79f56-79bd-4fd5-9bf0-b98fb565831b,1649333410519,821,649,Cast,25906,孚布特精准手铠,False,塞安,琥珀原,0
435dba6f-2dea-4fa3-b228-648393479229,1649333413260,821,649,Cast,25893,孚布特制敌短衣,False,塞安,琥珀原,0
9be1fe9a-606c-47c8-b375-cdc5a876b186,1649333466671,821,649,Add,25939,孚布特强攻腕环,False,,,0
ca944591-0363-486f-8561-d0c8b099e8db,1649333468338,821,649,Cast,25939,孚布特强攻腕环,False,Cross罒,柔风海湾,0
d6c7bca2-c438-467d-9d27-f2b054f04dc2,1649333470822,821,649,Cast,25939,孚布特强攻腕环,False,Puera,海猫茶屋,0
6d347ae4-a408-478a-88ab-38a8e67899c0,1649333474793,821,649,Cast,25906,孚布特精准手铠,False,十六五夜,摩杜纳,0
61b45696-e74e-4728-92bd-1082abbbd8a2,1649333474793,821,649,Cast,25893,孚布特制敌短衣,False,十六五夜,摩杜纳,0
89d22511-2d4c-4b20-830b-4a92ffbf8991,1649333474793,821,649,Cast,25939,孚布特强攻腕环,False,十六五夜,摩杜纳,0
068db57c-a897-40a9-a471-4e4a58236613,1649333474806,821,649,Greed,25906,孚布特精准手铠,False,十六五夜,摩杜纳,98
a8bb7e7d-8bed-43b1-84ab-0e1fac0b6b58,1649333474806,821,649,Greed,25906,孚布特精准手铠,False,Cross罒,柔风海湾,99
d43f804c-236b-43ac-991f-a87fca6a7a1a,1649333474822,821,649,Obtain,25906,孚布特精准手铠,False,Cross罒,柔风海湾,0
7eaafd12-088d-4ae1-bc3e-80e305e0fcfe,1649333474822,821,649,Greed,25893,孚布特制敌短衣,False,十六五夜,摩杜纳,74
be45a5c0-bcd1-45e3-aae6-ea9d3eb3cac8,1649333474822,821,649,Greed,25893,孚布特制敌短衣,False,Cross罒,柔风海湾,48
c90c6327-21e7-4602-a88e-85ee0986a1be,1649333474822,821,649,Obtain,25893,孚布特制敌短衣,False,十六五夜,摩杜纳,0
f15fc57c-75cc-4188-be06-d07a77698f69,1649333475439,821,649,Cast,25939,孚布特强攻腕环,False,塞安,琥珀原,0
ca0f3f21-7152-4d69-96e4-1fa04a2aece1,1649333475439,821,649,Greed,25939,孚布特强攻腕环,False,十六五夜,摩杜纳,78
5630aca3-e50f-43cd-958d-928a8e6e13c1,1649333475439,821,649,Greed,25939,孚布特强攻腕环,False,Cross罒,柔风海湾,33
f9151e37-db97-45f7-aa3e-5bed52237c13,1649333475439,821,649,Obtain,25939,孚布特强攻腕环,False,十六五夜,摩杜纳,0
e71035f0-4cb3-49dc-a526-1d27509f441d,1649333541642,821,649,Add,25928,孚布特御敌耳坠,False,,,0
920264c7-e2e8-4c45-aa21-0862a5188db1,1649333543325,821,649,Cast,25928,孚布特御敌耳坠,False,Cross罒,柔风海湾,0
facd3ffb-5740-4f74-8a3e-3c55668d139b,1649333543728,821,649,Cast,25928,孚布特御敌耳坠,False,Puera,海猫茶屋,0
5d310e93-e819-4a1e-a09d-dc5570023a41,1649333694215,821,649,Add,25911,孚布特游击短衣,False,,,0
ccd74a7a-8596-49d5-8428-f2f132b05e5b,1649333694232,821,649,Add,25932,孚布特咏咒耳坠,False,,,0
0686e48a-46db-4fd4-b495-3460a429af27,1649333696215,821,649,Cast,25911,孚布特游击短衣,False,Cross罒,柔风海湾,0
9a62cc4c-ff0a-4682-9c49-fb93412e9119,1649333697532,821,649,Cast,25932,孚布特咏咒耳坠,False,Puera,海猫茶屋,0
c0e16296-6716-4ac0-b25f-d8c6f20ca50a,1649333697815,821,649,Cast,25932,孚布特咏咒耳坠,False,Cross罒,柔风海湾,0
d5b2d60e-474c-4451-9b94-1b33ea2ee58b,1649333698516,821,649,Cast,25928,孚布特御敌耳坠,False,十六五夜,摩杜纳,0
5df05c38-f86e-4f8e-bade-427d329c29b9,1649333698516,821,649,Cast,25911,孚布特游击短衣,False,十六五夜,摩杜纳,0
228c221f-6344-4034-b1b6-7e304439c0e7,1649333698516,821,649,Cast,25932,孚布特咏咒耳坠,False,十六五夜,摩杜纳,0
