1,20,7671,50,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,19014409516066930,0,,
0,21,17837,236,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,19014409516066930,0,,
0,22,33916,780,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,19014409516066930,0,,
1,23,7621,107,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,19014409516066930,0,,
0,24,21800,84,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,19014409516066930,0,,
1,25,29717,22,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,19014409516066930,0,,
1,26,29714,553,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,19014409516066930,0,,
1,27,29715,527,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,19014409516066930,0,,
1,28,29716,448,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,19014409516066930,0,,
0,29,47996,8,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,19014409516066930,0,,
0,30,44848,101,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,19014409516066930,0,,
0,31,18003,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,19014409516066930,0,,
0,32,45989,10,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,19014409516066930,0,,
0,33,44091,86,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,19014409516066930,0,,
0,34,44169,85,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,19014409516066930,0,,
0,0,10336,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19014409516066930,0,,
0,1,7766,101,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19014409516066930,0,,
0,2,41807,117,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,19014409516066930,0,,
0,3,7753,52,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,19014409516066930,0,,
0,4,7755,976,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,19014409516066930,0,,
0,5,8170,94,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19014409516066930,0,,
0,6,8183,180,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19014409516066930,0,,
0,7,7763,164,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,19014409516066930,0,,
0,8,7755,173,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,19014409516066930,0,,
0,9,16026,909,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,19014409516066930,0,,
2,10,4868,49,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,19014409516066930,0,,
0,11,10155,506,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,19014409516066930,0,,
0,12,10373,370,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,19014409516066930,0,,
0,13,8216,150,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,19014409516066930,0,,
1,14,45040,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,19014409516066930,0,,
0,15,12839,808,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,19014409516066930,0,,
0,16,43557,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,19014409516066930,0,,
0,17,44901,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,19014409516066930,0,,
0,18,42888,1,8535,29911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,19014409516066930,0,,
0,19,44593,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19014409516066930,0,,
1,20,11219,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,19014409516066930,0,,
1,21,43980,86,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,19014409516066930,0,,
1,22,36083,265,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,19014409516066930,0,,
1,23,4838,999,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,19014409516066930,0,,
1,24,4838,632,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,19014409516066930,0,,
1,25,43978,240,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,19014409516066930,0,,
1,26,36255,999,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,19014409516066930,0,,
1,27,36255,293,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,19014409516066930,0,,
1,28,42443,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,19014409516066930,0,,
1,29,45977,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,19014409516066930,0,,
1,30,43975,297,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,19014409516066930,0,,
1,31,44071,221,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,19014409516066930,0,,
1,32,44034,578,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,19014409516066930,0,,
1,33,44043,250,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,19014409516066930,0,,
1,34,39684,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,19014409516066930,0,,
1,0,26190,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19014409516066930,0,,
1,1,14675,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,19014409516066930,0,,
1,2,41925,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,19014409516066930,0,,
1,3,27836,357,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,19014409516066930,0,,
1,4,46720,6,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,19014409516066930,0,,
1,5,47998,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,19014409516066930,0,,
1,6,42701,1,4266,34574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,19014409516066930,0,,
2,7,44063,90,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,19014409516066930,0,,
2,8,36263,400,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,19014409516066930,0,,
2,9,43984,280,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,19014409516066930,0,,
2,10,42971,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,19014409516066930,0,,
2,11,25584,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,19014409516066930,0,,
2,12,36260,90,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,19014409516066930,0,,
2,13,10335,18,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,19014409516066930,0,,
2,14,45993,40,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,19014409516066930,0,,
2,15,45991,300,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,19014409516066930,0,,
2,16,43973,132,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,19014409516066930,0,,
2,17,36256,300,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,19014409516066930,0,,
2,18,36081,240,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,19014409516066930,0,,
2,19,36077,300,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,19014409516066930,0,,
2,20,4828,300,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,19014409516066930,0,,
2,21,41779,1,0,30000,0,22,0,0,0,0,11,0,0,0,0,0,0,0,2,1,21,19014409516066930,0,,
2,22,44035,939,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,19014409516066930,0,,
2,23,26925,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,19014409516066930,0,,
2,24,41766,2,0,30000,0,22,0,0,0,0,10,0,0,0,0,0,0,0,2,1,24,19014409516066930,0,,
2,25,41767,3,0,30000,0,23,0,0,0,0,10,0,0,0,0,0,0,0,2,1,25,19014409516066930,0,,
2,26,46007,180,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,26,19014409516066930,0,,
2,27,44035,449,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,19014409516066930,0,,
2,28,41778,1,0,30000,0,21,0,0,0,0,11,0,0,0,0,0,0,0,2,1,28,19014409516066930,0,,
2,29,43942,3,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,19014409516066930,0,,
2,30,43944,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,19014409516066930,0,,
2,31,26924,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,19014409516066930,0,,
3,1,45999,20,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,19014409516066930,0,,
3,4,44051,194,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,19014409516066930,0,,
3,5,44001,845,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,19014409516066930,0,,
3,7,44033,514,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,19014409516066930,0,,
3,8,44062,884,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,19014409516066930,0,,
3,9,44012,871,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,19014409516066930,0,,
3,10,45983,91,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,19014409516066930,0,,
3,11,45981,152,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,19014409516066930,0,,
3,12,45979,150,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,19014409516066930,0,,
3,13,45980,133,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,19014409516066930,0,,
3,14,45982,150,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,19014409516066930,0,,
3,15,45974,20,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,19014409516066930,0,,
3,16,45975,19,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,19014409516066930,0,,
3,17,45976,23,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,19014409516066930,0,,
3,18,45977,25,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,19014409516066930,0,,
3,19,45978,44,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19,19014409516066930,0,,
3,20,44037,88,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,19014409516066930,0,,
3,21,44036,54,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,21,19014409516066930,0,,
3,22,44038,47,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,22,19014409516066930,0,,
3,23,12604,1,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,19014409516066930,0,,
3,24,45973,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24,19014409516066930,0,,
3,30,45968,240,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,19014409516066930,0,,
3,31,45970,174,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,31,19014409516066930,0,,
3,32,45972,89,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,32,19014409516066930,0,,
3,33,45969,230,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33,19014409516066930,0,,
3,34,45971,226,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,34,19014409516066930,0,,
1000,0,44418,1,5165,43730,1,23,23,23,23,22,11,11,10,10,8,0,0,0,1000,6,0,19014409516066930,0,5,烹调师
1000,1,44429,1,5197,43792,1,23,23,23,23,22,11,11,10,10,8,0,0,0,1000,6,1,19014409516066930,0,5,烹调师
1000,2,44432,1,4626,57449,1,23,21,21,23,23,11,11,11,10,10,0,0,14972,1000,6,2,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,3,44433,1,4481,53672,1,23,21,21,23,23,11,11,11,10,10,0,0,30052,1000,6,3,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,4,44434,1,4532,57336,1,23,21,21,23,23,11,11,11,10,10,0,0,14974,1000,6,4,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,6,44435,1,5373,57313,1,23,23,22,23,23,11,11,11,10,10,0,0,16594,1000,6,6,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,7,44436,1,5240,58321,1,23,23,22,23,23,11,11,11,10,10,0,0,14976,1000,6,7,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,8,43340,1,5422,31577,1,23,23,23,22,22,11,11,10,8,8,0,0,9293,1000,6,8,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,9,43341,1,5823,31981,1,23,23,23,22,22,11,11,10,8,8,0,0,9292,1000,6,9,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,10,43342,1,4838,31977,1,23,23,23,22,22,11,11,10,8,8,0,0,9294,1000,6,10,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,11,43343,1,6521,30911,1,23,21,21,21,22,11,11,10,10,8,0,0,9295,1000,6,11,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
1000,12,43343,1,5569,31882,1,23,21,21,21,22,11,11,10,10,8,0,0,9295,1000,6,12,19014409516066930,0,4;5;8;10;11;12;13;14,炼金术士;烹调师;锻铁匠;刻木匠;铸甲匠;雕金匠;裁衣匠;制革匠
2000,0,1,878976638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,0,19014409516066930,0,,
2000,3,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,3,19014409516066930,0,,
2000,6,25,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,6,19014409516066930,0,,
2000,8,27,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,8,19014409516066930,0,,
2000,9,28,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,9,19014409516066930,0,,
2000,10,29,3609215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,10,19014409516066930,0,,
2000,27,46,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,27,19014409516066930,0,,
2000,28,47,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,28,19014409516066930,0,,
2000,29,48,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,29,19014409516066930,0,,
2000,30,10307,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,30,19014409516066930,0,,
2000,37,21072,57480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,37,19014409516066930,0,,
2000,38,21073,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,38,19014409516066930,0,,
2000,39,21074,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,39,19014409516066930,0,,
2000,40,21075,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,40,19014409516066930,0,,
2000,41,21076,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,41,19014409516066930,0,,
2000,42,21077,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,42,19014409516066930,0,,
2000,43,21078,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,43,19014409516066930,0,,
2000,44,21079,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,44,19014409516066930,0,,
2000,45,21080,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,45,19014409516066930,0,,
2000,46,21081,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,46,19014409516066930,0,,
2000,47,21172,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,47,19014409516066930,0,,
2000,48,21935,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,48,19014409516066930,0,,
2000,49,22525,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,49,19014409516066930,0,,
2000,52,26533,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,52,19014409516066930,0,,
2000,53,26807,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,53,19014409516066930,0,,
2000,54,28063,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,54,19014409516066930,0,,
2000,55,28186,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,55,19014409516066930,0,,
2000,56,28187,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,56,19014409516066930,0,,
2000,57,28188,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,57,19014409516066930,0,,
2000,58,30341,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,58,19014409516066930,0,,
2000,59,33913,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,59,19014409516066930,0,,
2000,61,36656,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,61,19014409516066930,0,,
2000,62,36657,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,62,19014409516066930,0,,
2000,63,37854,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,63,19014409516066930,0,,
2000,64,38534,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,64,19014409516066930,0,,
2000,65,38952,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,65,19014409516066930,0,,
2000,66,39885,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,66,19014409516066930,0,,
2000,67,41079,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,67,19014409516066930,0,,
2000,68,41629,8332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,68,19014409516066930,0,,
2000,69,41784,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,69,19014409516066930,0,,
2000,70,41785,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,70,19014409516066930,0,,
2000,71,44472,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,71,19014409516066930,0,,
2001,0,2,1430,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,0,19014409516066930,0,,
2001,1,3,5390,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,1,19014409516066930,0,,
2001,2,4,2971,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,2,19014409516066930,0,,
2001,3,5,829,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,3,19014409516066930,0,,
2001,4,6,294,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,4,19014409516066930,0,,
2001,5,7,84,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,5,19014409516066930,0,,
2001,6,8,2528,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,6,19014409516066930,0,,
2001,7,9,3930,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,7,19014409516066930,0,,
2001,8,10,1071,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,8,19014409516066930,0,,
2001,9,11,5970,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,9,19014409516066930,0,,
2001,10,12,3901,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,10,19014409516066930,0,,
2001,11,13,4999,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,11,19014409516066930,0,,
2001,12,14,2752,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,12,19014409516066930,0,,
2001,13,15,4979,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,13,19014409516066930,0,,
2001,14,16,2983,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,14,19014409516066930,0,,
2001,15,17,3961,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,15,19014409516066930,0,,
2001,16,18,2093,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,16,19014409516066930,0,,
2001,17,19,4819,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,17,19014409516066930,0,,
0,0,2897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,0,19014409516066930,0,,
0,1,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,1,19014409516066930,0,,
0,2,3458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,2,19014409516066930,0,,
0,3,3682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,3,19014409516066930,0,,
0,4,3889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,4,19014409516066930,0,,
0,26,3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,26,19014409516066930,0,,
0,41,4303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,41,19014409516066930,0,,
0,43,2659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,43,19014409516066930,0,,
0,44,2707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,44,19014409516066930,0,,
0,45,2751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,45,19014409516066930,0,,
0,52,4408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,52,19014409516066930,0,,
0,56,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,56,19014409516066930,0,,
0,59,2979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,59,19014409516066930,0,,
0,60,2980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,60,19014409516066930,0,,
0,62,2982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,62,19014409516066930,0,,
0,66,3289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,66,19014409516066930,0,,
0,69,3292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,69,19014409516066930,0,,
0,70,3293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,70,19014409516066930,0,,
0,72,3295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,72,19014409516066930,0,,
0,73,2638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,73,19014409516066930,0,,
0,75,2640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,75,19014409516066930,0,,
0,76,2641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,76,19014409516066930,0,,
0,79,4199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,79,19014409516066930,0,,
0,83,2969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,83,19014409516066930,0,,
