15/01/2023 08:45:28;216935533;-100
15/01/2023 08:49:33;216935436;-97
15/01/2023 08:51:33;216935357;-79
15/01/2023 19:27:04;216935260;-97
15/01/2023 20:12:24;216935160;-100
15/01/2023 20:27:41;216935061;-99
15/01/2023 21:07:18;216934970;-91
16/01/2023 00:51:46;216934971;1
16/01/2023 01:34:04;216934936;-35
16/01/2023 04:28:14;216934857;-79
16/01/2023 11:21:20;216934778;-79
16/01/2023 16:34:05;216934743;-35
17/01/2023 07:52:54;216934664;-79
17/01/2023 09:39:00;216934585;-79
17/01/2023 10:12:20;216934506;-79
17/01/2023 17:10:54;216934406;-100
17/01/2023 17:26:41;216936406;2000
17/01/2023 17:34:17;216937406;1000
17/01/2023 18:10:13;216937327;-79
17/01/2023 19:17:18;217937277;999950
17/01/2023 19:17:24;218437277;500000
17/01/2023 20:06:34;218437163;-114
17/01/2023 20:51:06;218437049;-114
17/01/2023 21:30:15;218449049;12000
17/01/2023 21:40:46;218461049;12000
17/01/2023 21:48:03;218473049;12000
18/01/2023 01:19:09;219473049;1000000
18/01/2023 01:19:20;220473049;1000000
18/01/2023 01:19:34;222473049;2000000
18/01/2023 01:19:42;222973049;500000
18/01/2023 01:36:21;222985049;12000
18/01/2023 01:46:02;223000049;15000
18/01/2023 02:02:58;223012049;12000
18/01/2023 02:04:02;223014049;2000
18/01/2023 02:06:48;223013935;-114
18/01/2023 04:42:36;223013821;-114
18/01/2023 05:07:10;223014821;1000
19/01/2023 09:12:24;223014684;-137
19/01/2023 09:47:07;223014603;-81
19/01/2023 11:09:44;223014524;-79
19/01/2023 21:22:49;223014489;-35
20/01/2023 01:33:48;223014454;-35
20/01/2023 02:22:59;223014384;-70
20/01/2023 02:25:21;223014245;-139
20/01/2023 02:28:07;223014145;-100
20/01/2023 02:30:59;223014045;-100
20/01/2023 02:43:09;223013945;-100
20/01/2023 02:47:19;223013845;-100
20/01/2023 02:57:08;223013766;-79
20/01/2023 03:38:20;223013687;-79
20/01/2023 12:43:53;223313608;299921
20/01/2023 12:56:01;223325608;12000
20/01/2023 13:10:02;223326608;1000
20/01/2023 13:16:16;223327608;1000
20/01/2023 13:24:11;223328608;1000
20/01/2023 13:31:28;223351608;23000
20/01/2023 13:31:44;223353322;1714
20/01/2023 13:40:56;224153321;799999
20/01/2023 13:41:17;224513321;360000
20/01/2023 15:06:08;224513207;-114
20/01/2023 16:23:06;224525207;12000
21/01/2023 09:35:24;224525190;-17
21/01/2023 22:17:07;224525155;-35
21/01/2023 22:32:53;224525020;-135
21/01/2023 22:40:32;224524953;-67
21/01/2023 23:07:25;224524878;-75
21/01/2023 23:54:42;224884878;360000
22/01/2023 00:08:26;224884843;-35
22/01/2023 01:00:26;225084762;199919
22/01/2023 01:55:01;225384762;300000
22/01/2023 03:28:42;225384665;-97
22/01/2023 04:04:00;225384544;-121
22/01/2023 04:04:31;225384519;-25
22/01/2023 12:48:22;225385253;734
22/01/2023 13:28:06;225535253;150000
22/01/2023 14:01:35;225535155;-98
22/01/2023 14:19:18;225535035;-120
22/01/2023 15:16:45;225523485;-11550
22/01/2023 15:17:49;225485570;-37915
22/01/2023 15:19:29;225331205;-154365
22/01/2023 15:26:11;225303485;-27720
22/01/2023 15:26:21;225054005;-249480
22/01/2023 15:46:04;225056005;2000
22/01/2023 15:53:04;225055926;-79
23/01/2023 16:49:25;225055876;-50
23/01/2023 17:25:33;225055826;-50
23/01/2023 17:41:47;225055970;144
23/01/2023 23:55:47;225305970;250000
24/01/2023 00:21:20;225306970;1000
24/01/2023 00:53:03;225406935;99965
24/01/2023 03:59:38;225406856;-79
24/01/2023 13:00:13;226076856;670000
24/01/2023 15:00:22;227076856;1000000
24/01/2023 15:45:37;227346856;270000
24/01/2023 16:28:18;228146856;800000
24/01/2023 16:44:07;229146856;1000000
24/01/2023 16:44:14;229346856;200000
25/01/2023 08:07:20;229346777;-79
25/01/2023 08:15:51;229346698;-79
25/01/2023 08:28:05;229346619;-79
25/01/2023 09:08:31;229347619;1000
25/01/2023 10:22:58;229347540;-79
25/01/2023 21:36:24;230347540;1000000
25/01/2023 21:36:32;231347540;1000000
25/01/2023 21:37:07;231547540;200000
25/01/2023 22:13:52;231547625;85
26/01/2023 01:26:05;231549625;2000
26/01/2023 01:30:57;231550625;1000
26/01/2023 02:22:56;231550546;-79
26/01/2023 03:36:18;231550430;-116
26/01/2023 08:01:05;231550330;-100
26/01/2023 08:14:26;231550230;-100
26/01/2023 08:21:00;231550160;-70
26/01/2023 08:57:30;231550060;-100
26/01/2023 09:05:56;231549960;-100
26/01/2023 09:08:07;231549860;-100
26/01/2023 09:16:09;231551860;2000
26/01/2023 09:16:51;231551760;-100
26/01/2023 09:37:11;231562760;11000
26/01/2023 09:59:35;231564760;2000
26/01/2023 12:10:32;231566760;2000
26/01/2023 13:24:42;231566725;-35
26/01/2023 16:03:30;231566646;-79
26/01/2023 16:10:09;231566546;-100
26/01/2023 16:11:15;231566467;-79
27/01/2023 08:41:36;231566388;-79
27/01/2023 20:23:20;231566291;-97
28/01/2023 00:33:12;231566177;-114
28/01/2023 02:08:02;231566098;-79
28/01/2023 03:33:15;231566019;-79
28/01/2023 09:15:39;231565940;-79
28/01/2023 09:36:34;231565905;-35
28/01/2023 10:16:06;231565870;-35
28/01/2023 10:16:16;231565770;-100
28/01/2023 12:30:29;231565735;-35
28/01/2023 12:55:13;232565735;1000000
28/01/2023 12:55:19;233565735;1000000
28/01/2023 12:55:25;234565735;1000000
28/01/2023 12:55:30;235565735;1000000
28/01/2023 12:55:36;236565735;1000000
28/01/2023 15:28:53;236565700;-35
28/01/2023 15:51:19;236513829;-51871
28/01/2023 15:51:34;236461958;-51871
28/01/2023 15:52:19;236201032;-260926
29/01/2023 08:32:22;236200953;-79
29/01/2023 21:47:04;236202953;2000
29/01/2023 21:50:48;236202883;-70
29/01/2023 22:03:18;236203063;180
29/01/2023 22:22:34;236303063;100000
30/01/2023 01:29:45;236303340;277
30/01/2023 01:44:14;236503305;199965
30/01/2023 02:27:09;237103305;600000
30/01/2023 02:47:49;237103145;-160
30/01/2023 02:50:39;237103054;-91
30/01/2023 10:13:51;237102975;-79
30/01/2023 10:16:43;237103280;305
30/01/2023 11:02:53;238103230;999950
30/01/2023 11:03:00;238303230;200000
30/01/2023 11:05:18;238303205;-25
31/01/2023 08:55:48;238303114;-91
31/01/2023 18:54:17;239303114;1000000
31/01/2023 18:58:07;240303114;1000000
31/01/2023 21:16:09;241303114;1000000
31/01/2023 21:16:14;242303114;1000000
31/01/2023 21:16:24;244303114;2000000
31/01/2023 21:26:04;244305114;2000
31/01/2023 21:31:30;244306114;1000
31/01/2023 21:54:05;244254139;-51975
31/01/2023 21:54:39;244046239;-207900
31/01/2023 22:09:59;244058239;12000
31/01/2023 22:11:30;244060239;2000
31/01/2023 22:27:09;244072089;11850
31/01/2023 23:58:19;244372089;300000
01/02/2023 00:06:48;244572089;200000
01/02/2023 00:08:36;244572072;-17
01/02/2023 06:21:12;244573072;1000
01/02/2023 21:50:48;244505609;-67463
01/02/2023 21:55:58;244505559;-50
01/02/2023 22:45:47;244517559;12000
01/02/2023 23:18:00;244518559;1000
02/02/2023 02:32:15;244518480;-79
02/02/2023 10:09:25;244518634;154
02/02/2023 13:16:02;244528334;9700
02/02/2023 13:16:09;244538234;9900
02/02/2023 13:18:31;244548134;9900
02/02/2023 13:18:39;244558234;10100
02/02/2023 13:19:12;244568634;10400
02/02/2023 13:19:19;244579134;10500
02/02/2023 13:19:26;244589434;10300
02/02/2023 13:19:33;244599834;10400
02/02/2023 13:19:40;244610536;10702
02/02/2023 13:19:47;244621436;10900
02/02/2023 13:19:53;244632236;10800
02/02/2023 13:20:00;244643236;11000
02/02/2023 13:21:20;244654136;10900
02/02/2023 13:21:28;244664936;10800
02/02/2023 13:21:35;244675638;10702
02/02/2023 13:21:43;244686238;10600
02/02/2023 13:21:50;244696838;10600
02/02/2023 13:21:58;244707338;10500
02/02/2023 13:22:06;244717738;10400
02/02/2023 13:22:13;244728838;11100
02/02/2023 13:22:21;244738038;9200
02/02/2023 13:22:28;244747038;9000
02/02/2023 13:22:36;244756038;9000
02/02/2023 13:22:43;244766938;10900
02/02/2023 13:22:51;244777938;11000
02/02/2023 13:22:58;244788038;10100
02/02/2023 13:23:06;244798038;10000
02/02/2023 13:23:13;244807938;9900
02/02/2023 13:23:21;244817838;9900
02/02/2023 13:23:28;244827638;9800
02/02/2023 13:23:36;244838238;10600
02/02/2023 13:23:43;244848838;10600
02/02/2023 13:23:51;244859838;11000
02/02/2023 13:23:58;244870838;11000
02/02/2023 13:24:05;244881738;10900
02/02/2023 13:24:13;244892538;10800
02/02/2023 13:24:20;244901738;9200
02/02/2023 13:24:28;244910838;9100
02/02/2023 13:24:35;244920438;9600
02/02/2023 13:24:43;244930838;10400
02/02/2023 13:24:50;244941138;10300
02/02/2023 13:24:58;244951638;10500
02/02/2023 13:25:05;244962038;10400
02/02/2023 13:25:13;244971038;9000
02/02/2023 13:25:20;244980138;9100
02/02/2023 13:25:28;244990038;9900
02/02/2023 13:25:35;245000038;10000
02/02/2023 13:25:43;245009838;9800
02/02/2023 13:25:51;245019738;9900
02/02/2023 13:25:58;245029438;9700
02/02/2023 13:26:06;245039138;9700
02/02/2023 13:26:13;245049738;10600
02/02/2023 13:26:20;245060440;10702
02/02/2023 13:26:28;245071142;10702
02/02/2023 13:26:35;245081442;10300
02/02/2023 13:26:43;245091742;10300
02/02/2023 13:26:50;245102142;10400
02/02/2023 13:26:58;245112642;10500
02/02/2023 13:27:05;245121742;9100
02/02/2023 13:27:13;245130942;9200
02/02/2023 13:27:20;245139942;9000
02/02/2023 13:27:28;245148942;9000
02/02/2023 13:27:35;245158342;9400
02/02/2023 13:27:43;245167742;9400
02/02/2023 13:27:50;245178342;10600
02/02/2023 13:27:57;245188942;10600
02/02/2023 13:28:05;245199342;10400
02/02/2023 13:28:13;245209842;10500
02/02/2023 13:28:21;245220142;10300
02/02/2023 13:28:28;245230542;10400
02/02/2023 13:28:36;245240742;10200
02/02/2023 13:28:43;245250942;10200
02/02/2023 13:28:51;245260742;9800
02/02/2023 13:28:58;245270542;9800
02/02/2023 13:29:06;245280742;10200
02/02/2023 13:29:13;245290942;10200
02/02/2023 13:29:21;245300942;10000
02/02/2023 13:29:28;245311042;10100
02/02/2023 13:29:36;245321442;10400
02/02/2023 13:29:43;245331942;10500
02/02/2023 13:29:51;245342742;10800
02/02/2023 13:29:58;245353642;10900
02/02/2023 13:32:47;245364542;10900
02/02/2023 16:42:41;245364442;-100
02/02/2023 16:59:52;245364598;156
02/02/2023 17:10:03;245364612;14
03/02/2023 00:15:26;245372812;8200
03/02/2023 00:15:40;245377612;4800
03/02/2023 00:25:34;245393932;16320
03/02/2023 00:31:53;245407372;13440
03/02/2023 01:07:56;245407293;-79
03/02/2023 23:01:42;245907258;499965
04/02/2023 00:23:12;246907258;1000000
04/02/2023 01:42:43;246907144;-114
04/02/2023 11:45:52;246907104;-40
04/02/2023 13:11:40;246907007;-97
04/02/2023 15:43:49;246906907;-100
04/02/2023 15:46:06;246906807;-100
04/02/2023 16:52:48;246906686;-121
06/02/2023 00:06:58;246922086;15400
06/02/2023 00:08:38;246926886;4800
06/02/2023 00:17:23;246940326;13440
06/02/2023 01:06:20;246940247;-79
06/02/2023 11:39:15;247340247;400000
06/02/2023 11:47:30;247351247;11000
06/02/2023 11:47:37;247361847;10600
06/02/2023 11:47:45;247372447;10600
06/02/2023 11:47:53;247381447;9000
06/02/2023 11:48:00;247390447;9000
06/02/2023 11:48:07;247399547;9100
06/02/2023 11:48:15;247408747;9200
06/02/2023 11:48:23;247419547;10800
06/02/2023 11:48:30;247430447;10900
06/02/2023 11:48:37;247440047;9600
06/02/2023 11:48:45;247449547;9500
06/02/2023 11:48:53;247460047;10500
06/02/2023 11:49:00;247470447;10400
06/02/2023 11:49:08;247480847;10400
06/02/2023 11:49:15;247491147;10300
06/02/2023 11:49:23;247501347;10200
06/02/2023 11:49:30;247511547;10200
06/02/2023 11:49:38;247521347;9800
06/02/2023 11:49:45;247530947;9600
06/02/2023 11:49:53;247540647;9700
06/02/2023 11:50:00;247550147;9500
06/02/2023 11:50:08;247559747;9600
06/02/2023 11:50:15;247568747;9000
06/02/2023 11:50:23;247577947;9200
06/02/2023 11:50:30;247587047;9100
06/02/2023 11:50:38;247596347;9300
06/02/2023 11:50:45;247605647;9300
06/02/2023 11:50:53;247615147;9500
06/02/2023 11:51:00;247624547;9400
06/02/2023 11:51:08;247634247;9700
06/02/2023 11:51:15;247643847;9600
06/02/2023 11:51:22;247653347;9500
06/02/2023 11:51:30;247662847;9500
06/02/2023 11:51:37;247673347;10500
06/02/2023 11:51:45;247683747;10400
06/02/2023 11:51:53;247694647;10900
06/02/2023 11:52:00;247704847;10200
06/02/2023 11:52:08;247715047;10200
06/02/2023 11:58:59;247725047;10000
06/02/2023 12:21:41;247925047;200000
06/02/2023 13:12:27;247924966;-81
06/02/2023 13:20:02;247924916;-50
06/02/2023 13:34:00;247924881;-35
06/02/2023 13:38:34;247924806;-75
06/02/2023 16:43:31;247924736;-70
06/02/2023 19:06:21;247924636;-100
06/02/2023 19:48:55;248274636;350000
06/02/2023 23:09:15;248574636;300000
07/02/2023 00:49:12;248574522;-114
07/02/2023 20:26:38;248574443;-79
07/02/2023 21:11:48;248574368;-75
07/02/2023 22:13:38;249574368;1000000
07/02/2023 22:13:44;249974368;400000
07/02/2023 23:08:33;250974368;1000000
07/02/2023 23:22:00;250976368;2000
08/02/2023 01:52:30;250976289;-79
08/02/2023 02:05:08;250977289;1000
08/02/2023 02:36:37;251277289;300000
08/02/2023 03:04:58;251277175;-114
08/02/2023 10:07:31;251277075;-100
08/02/2023 10:59:02;251277025;-50
08/02/2023 11:56:29;251278990;1965
08/02/2023 12:01:28;251279990;1000
08/02/2023 12:40:24;251279890;-100
08/02/2023 14:26:45;251279815;-75
08/02/2023 19:02:04;251279740;-75
08/02/2023 19:22:31;251280305;565
08/02/2023 19:25:38;251280610;305
08/02/2023 19:27:16;251281129;519
08/02/2023 19:30:20;251302895;21766
08/02/2023 19:39:34;251304067;1172
08/02/2023 19:43:04;251305067;1000
08/02/2023 19:44:57;251316067;11000
08/02/2023 19:48:11;251316129;62
08/02/2023 19:49:35;251316191;62
08/02/2023 20:19:30;251316116;-75
08/02/2023 21:53:11;252316116;1000000
08/02/2023 21:53:16;253316116;1000000
08/02/2023 21:53:22;254316116;1000000
08/02/2023 21:53:30;254816116;500000
08/02/2023 22:35:16;255416116;600000
08/02/2023 22:35:25;256016116;600000
08/02/2023 22:40:34;256032436;16320
08/02/2023 22:46:41;256045876;13440
08/02/2023 23:01:54;256065076;19200
08/02/2023 23:18:08;256065001;-75
08/02/2023 23:24:47;256064920;-81
08/02/2023 23:28:42;256065060;140
08/02/2023 23:30:18;256065200;140
08/02/2023 23:33:23;256066200;1000
08/02/2023 23:36:56;256066340;140
08/02/2023 23:38:38;256066480;140
08/02/2023 23:40:06;256067620;1140
08/02/2023 23:47:00;256067760;140
08/02/2023 23:59:53;256317760;250000
09/02/2023 00:39:31;256317681;-79
09/02/2023 22:55:10;256319681;2000
10/02/2023 02:24:42;256319602;-79
10/02/2023 02:51:17;256319465;-137
10/02/2023 10:10:31;256320637;1172
10/02/2023 10:15:10;256320699;62
10/02/2023 10:34:24;256322699;2000
10/02/2023 10:37:03;256322761;62
10/02/2023 10:46:28;256322823;62
10/02/2023 10:47:33;256322885;62
10/02/2023 10:50:18;256322947;62
10/02/2023 10:52:07;256323009;62
10/02/2023 10:53:41;256323071;62
10/02/2023 11:23:26;256322974;-97
10/02/2023 11:27:34;256323036;62
10/02/2023 11:29:26;256323098;62
10/02/2023 11:31:37;256323160;62
10/02/2023 11:34:56;256323222;62
10/02/2023 11:36:24;256323284;62
10/02/2023 11:38:25;256323346;62
10/02/2023 11:40:20;256323408;62
10/02/2023 11:41:18;256323470;62
10/02/2023 11:48:05;256323532;62
10/02/2023 11:49:07;256323594;62
10/02/2023 11:50:12;256323656;62
10/02/2023 11:51:16;256323718;62
10/02/2023 11:52:21;256323780;62
10/02/2023 11:53:26;256323842;62
10/02/2023 11:54:30;256323904;62
10/02/2023 11:55:43;256323966;62
10/02/2023 11:58:51;256324028;62
10/02/2023 11:59:57;256324090;62
10/02/2023 12:30:48;256324152;62
10/02/2023 12:31:45;256324214;62
10/02/2023 12:32:54;256324276;62
10/02/2023 12:34:01;256324338;62
10/02/2023 12:35:05;256324400;62
10/02/2023 12:36:07;256324462;62
10/02/2023 12:38:03;256324524;62
10/02/2023 12:39:19;256324586;62
10/02/2023 12:40:24;256324648;62
10/02/2023 12:41:30;256324710;62
10/02/2023 12:42:30;256324772;62
10/02/2023 12:44:02;256324834;62
10/02/2023 12:45:19;256324896;62
10/02/2023 12:46:21;256324958;62
10/02/2023 12:47:24;256325020;62
10/02/2023 12:48:27;256325082;62
10/02/2023 12:49:31;256325144;62
10/02/2023 12:50:34;256325206;62
10/02/2023 12:51:38;256325268;62
10/02/2023 12:53:04;256325330;62
10/02/2023 12:54:36;256325392;62
10/02/2023 12:55:53;256325454;62
10/02/2023 12:57:09;256325516;62
10/02/2023 12:58:20;256325578;62
10/02/2023 13:01:01;256325640;62
10/02/2023 13:02:24;256325702;62
10/02/2023 13:04:45;256325764;62
10/02/2023 13:37:58;256325826;62
10/02/2023 13:38:58;256325888;62
10/02/2023 13:40:06;256325950;62
10/02/2023 13:41:13;256326012;62
10/02/2023 13:43:00;256326074;62
10/02/2023 13:44:18;256326136;62
10/02/2023 13:45:15;256326198;62
10/02/2023 13:46:14;256326260;62
10/02/2023 13:47:43;256326322;62
10/02/2023 13:48:53;256326384;62
10/02/2023 13:50:47;256326446;62
10/02/2023 13:52:24;256326508;62
10/02/2023 13:53:37;256326570;62
10/02/2023 13:55:30;256326632;62
10/02/2023 14:00:02;256326535;-97
10/02/2023 14:28:34;256326597;62
10/02/2023 14:30:14;256326659;62
10/02/2023 14:32:28;256326721;62
10/02/2023 14:34:26;256326783;62
10/02/2023 14:36:11;256326845;62
10/02/2023 14:38:33;256326907;62
10/02/2023 14:39:46;256326969;62
10/02/2023 14:41:20;256327031;62
10/02/2023 14:42:23;256327093;62
10/02/2023 14:43:22;256327155;62
10/02/2023 14:44:24;256327217;62
10/02/2023 14:45:51;256327279;62
10/02/2023 14:47:19;256327341;62
10/02/2023 14:49:07;256327403;62
10/02/2023 15:05:47;256327465;62
10/02/2023 15:07:20;256327527;62
10/02/2023 15:09:07;256327589;62
10/02/2023 15:10:34;256327651;62
10/02/2023 15:11:48;256327713;62
10/02/2023 15:13:14;256327775;62
10/02/2023 15:15:26;256327837;62
10/02/2023 15:52:27;256327899;62
10/02/2023 15:55:17;256327961;62
10/02/2023 15:55:29;256327826;-135
10/02/2023 16:01:54;256306791;-21035
10/02/2023 16:02:31;256285823;-20968
10/02/2023 16:05:18;256285885;62
10/02/2023 16:08:13;256285947;62
10/02/2023 16:17:24;256286009;62
10/02/2023 16:18:31;256286071;62
10/02/2023 16:19:37;256286133;62
10/02/2023 16:20:39;256286195;62
10/02/2023 16:21:52;256286257;62
10/02/2023 16:22:57;256286319;62
10/02/2023 16:24:00;256286381;62
10/02/2023 16:25:15;256286443;62
10/02/2023 16:27:23;256286505;62
10/02/2023 16:29:20;256286567;62
10/02/2023 16:31:21;256286629;62
10/02/2023 16:33:29;256286691;62
10/02/2023 17:00:48;256286753;62
10/02/2023 17:01:50;256286815;62
10/02/2023 17:04:16;256286877;62
10/02/2023 17:06:06;256286939;62
10/02/2023 17:08:54;256287001;62
10/02/2023 17:10:09;256287063;62
10/02/2023 17:11:09;256287125;62
10/02/2023 17:14:25;256287187;62
10/02/2023 17:15:36;256287249;62
10/02/2023 17:16:39;256287311;62
10/02/2023 17:17:45;256287373;62
10/02/2023 17:18:48;256287435;62
10/02/2023 17:19:44;256287497;62
10/02/2023 17:20:49;256287559;62
10/02/2023 17:21:56;256287621;62
10/02/2023 17:23:20;256287683;62
10/02/2023 17:24:29;256287745;62
10/02/2023 17:25:27;256287807;62
10/02/2023 17:27:04;256287869;62
10/02/2023 17:29:11;256287931;62
10/02/2023 17:32:54;256287993;62
10/02/2023 17:34:46;256288055;62
10/02/2023 17:35:46;256288117;62
10/02/2023 17:37:09;256288179;62
10/02/2023 17:38:28;256288241;62
10/02/2023 17:39:30;256288303;62
10/02/2023 17:40:58;256288365;62
10/02/2023 17:42:19;256288427;62
10/02/2023 17:43:37;256288489;62
10/02/2023 17:44:47;256288551;62
10/02/2023 17:58:41;256288454;-97
10/02/2023 17:59:51;256288516;62
10/02/2023 18:01:15;256288578;62
10/02/2023 18:03:03;256288640;62
10/02/2023 18:04:56;256288702;62
10/02/2023 18:08:35;256288764;62
10/02/2023 18:10:12;256288826;62
10/02/2023 18:12:40;256288888;62
10/02/2023 18:14:38;256288950;62
10/02/2023 18:18:43;256289012;62
10/02/2023 18:20:37;256289074;62
10/02/2023 18:51:32;256288977;-97
10/02/2023 19:36:50;256289039;62
10/02/2023 19:38:37;256289101;62
10/02/2023 19:40:35;256289163;62
10/02/2023 19:58:21;256289225;62
10/02/2023 19:59:44;256289287;62
10/02/2023 20:01:25;256289349;62
10/02/2023 20:03:38;256289411;62
10/02/2023 20:04:59;256289473;62
10/02/2023 20:07:10;256289535;62
10/02/2023 20:09:25;256289597;62
10/02/2023 20:11:39;256289659;62
10/02/2023 20:13:35;256289721;62
10/02/2023 20:15:54;256289783;62
10/02/2023 20:18:04;256289845;62
10/02/2023 20:19:09;256289907;62
10/02/2023 20:21:11;256289969;62
10/02/2023 20:22:44;256290031;62
10/02/2023 20:24:09;256290093;62
10/02/2023 20:25:17;256290155;62
10/02/2023 20:28:11;256290217;62
10/02/2023 20:32:08;256290279;62
10/02/2023 20:34:12;256290341;62
10/02/2023 20:37:40;256290403;62
10/02/2023 20:38:47;256290465;62
10/02/2023 20:40:03;256290527;62
10/02/2023 20:41:23;256290589;62
10/02/2023 20:42:56;256290651;62
10/02/2023 20:44:08;256290713;62
10/02/2023 20:45:14;256290775;62
10/02/2023 20:46:35;256290837;62
10/02/2023 20:59:06;256290899;62
10/02/2023 21:00:55;256290961;62
10/02/2023 21:02:15;256290861;-100
10/02/2023 21:02:46;256290761;-100
10/02/2023 21:05:39;256290661;-100
10/02/2023 21:15:53;256290561;-100
10/02/2023 21:18:08;256290461;-100
10/02/2023 21:33:36;256290523;62
10/02/2023 21:40:19;256290585;62
10/02/2023 21:41:48;256290647;62
10/02/2023 21:42:51;256290709;62
10/02/2023 21:43:55;256290771;62
10/02/2023 21:44:54;256290833;62
10/02/2023 21:46:50;256290895;62
10/02/2023 21:49:04;256290957;62
10/02/2023 21:50:19;256291019;62
10/02/2023 21:51:19;256291081;62
10/02/2023 21:52:56;256291143;62
10/02/2023 21:54:50;256291205;62
10/02/2023 21:55:47;256291267;62
10/02/2023 21:57:13;256291329;62
10/02/2023 22:12:13;256291254;-75
10/02/2023 22:27:12;256291316;62
10/02/2023 22:42:09;256291195;-121
10/02/2023 22:43:17;256291257;62
10/02/2023 22:44:29;256291319;62
10/02/2023 23:01:30;256291381;62
10/02/2023 23:05:06;256291443;62
10/02/2023 23:06:09;256291505;62
10/02/2023 23:07:43;256291567;62
10/02/2023 23:17:53;256291629;62
10/02/2023 23:19:04;256291691;62
10/02/2023 23:20:35;256291753;62
10/02/2023 23:22:08;256291815;62
10/02/2023 23:23:07;256291877;62
10/02/2023 23:24:09;256291939;62
10/02/2023 23:25:38;256292001;62
10/02/2023 23:26:53;256292063;62
10/02/2023 23:39:28;256291984;-79
10/02/2023 23:40:39;256292046;62
10/02/2023 23:42:15;256292108;62
11/02/2023 00:03:51;257092058;799950
11/02/2023 00:11:53;257092033;-25
11/02/2023 00:21:13;257091919;-114
11/02/2023 00:22:59;257091981;62
11/02/2023 00:24:47;257092043;62
11/02/2023 00:26:51;257092105;62
11/02/2023 00:27:54;257092167;62
11/02/2023 00:31:18;257092229;62
11/02/2023 00:32:29;257092291;62
11/02/2023 00:33:35;257092353;62
11/02/2023 00:35:08;257092415;62
11/02/2023 00:36:52;257092477;62
11/02/2023 00:38:36;257092539;62
11/02/2023 00:39:38;257092601;62
11/02/2023 00:40:45;257092663;62
11/02/2023 00:41:40;257092725;62
11/02/2023 00:42:46;257092787;62
11/02/2023 00:43:49;257092849;62
11/02/2023 00:44:51;257092911;62
11/02/2023 00:47:14;257092973;62
11/02/2023 00:51:43;257093035;62
11/02/2023 00:52:48;257093097;62
11/02/2023 00:54:31;257093159;62
11/02/2023 00:56:27;257093221;62
11/02/2023 00:58:51;257093283;62
11/02/2023 01:00:08;257093345;62
11/02/2023 01:01:44;257093407;62
11/02/2023 01:03:03;257093469;62
11/02/2023 01:04:13;257093531;62
11/02/2023 01:05:17;257093593;62
11/02/2023 01:07:12;257093655;62
11/02/2023 01:10:47;257093717;62
11/02/2023 01:13:23;257093779;62
11/02/2023 01:16:23;257093841;62
11/02/2023 19:03:44;257093903;62
11/02/2023 19:05:29;257093965;62
11/02/2023 19:06:36;257094027;62
11/02/2023 19:13:11;257094089;62
11/02/2023 19:31:19;257094229;140
11/02/2023 19:33:15;257094269;40
11/02/2023 19:35:18;257106425;12156
11/02/2023 19:43:08;257106581;156
11/02/2023 19:45:37;257106643;62
11/02/2023 19:56:36;257106705;62
11/02/2023 19:57:42;257106767;62
11/02/2023 20:00:26;257106829;62
11/02/2023 20:01:36;257106891;62
11/02/2023 20:03:28;257106953;62
11/02/2023 20:05:49;257107015;62
11/02/2023 20:07:22;257107077;62
11/02/2023 20:08:21;257107139;62
11/02/2023 20:09:39;257107201;62
11/02/2023 20:10:38;257107263;62
